Id1;Id2;Distance
CRW_23S_E_M_17;CRW_23S_E_M_7;1
CRW_23S_E_M_17;CRW_23S_E_V_1;12
CRW_23S_E_M_17;CRW_23S_E_V_23;8
CRW_23S_E_M_17;CRW_23S_E_V_24;0
CRW_23S_E_M_17;CRW_23S_E_V_26;0
CRW_23S_E_M_17;CRW_23S_E_V_5;12
CRW_23S_E_M_17;CRW_23S_E_V_6;12
CRW_23S_E_M_18;CRW_23S_E_M_19;0
CRW_23S_E_M_18;CRW_23S_E_M_22;1
CRW_23S_E_M_18;CRW_23S_E_M_7;0
CRW_23S_E_M_18;CRW_23S_E_V_1;11
CRW_23S_E_M_18;CRW_23S_E_V_23;7
CRW_23S_E_M_18;CRW_23S_E_V_24;1
CRW_23S_E_M_18;CRW_23S_E_V_26;1
CRW_23S_E_M_18;CRW_23S_E_V_5;11
CRW_23S_E_M_18;CRW_23S_E_V_6;11
CRW_23S_E_M_19;CRW_23S_E_M_22;1
CRW_23S_E_M_19;CRW_23S_E_M_7;0
CRW_23S_E_M_19;CRW_23S_E_V_1;11
CRW_23S_E_M_19;CRW_23S_E_V_23;7
CRW_23S_E_M_19;CRW_23S_E_V_24;1
CRW_23S_E_M_19;CRW_23S_E_V_26;1
CRW_23S_E_M_19;CRW_23S_E_V_5;11
CRW_23S_E_M_19;CRW_23S_E_V_6;11
CRW_23S_E_M_22;CRW_23S_E_M_7;1
CRW_23S_E_M_22;CRW_23S_E_V_1;12
CRW_23S_E_M_22;CRW_23S_E_V_23;8
CRW_23S_E_M_22;CRW_23S_E_V_24;0
CRW_23S_E_M_22;CRW_23S_E_V_26;0
CRW_23S_E_M_22;CRW_23S_E_V_5;12
CRW_23S_E_M_22;CRW_23S_E_V_6;12
CRW_23S_E_M_7;CRW_23S_E_V_1;11
CRW_23S_E_M_7;CRW_23S_E_V_23;7
CRW_23S_E_M_7;CRW_23S_E_V_24;1
CRW_23S_E_M_7;CRW_23S_E_V_26;1
CRW_23S_E_M_7;CRW_23S_E_V_5;11
CRW_23S_E_M_7;CRW_23S_E_V_6;11
CRW_23S_E_V_1;CRW_23S_E_V_23;4
CRW_23S_E_V_1;CRW_23S_E_V_24;12
CRW_23S_E_V_1;CRW_23S_E_V_26;12
CRW_23S_E_V_1;CRW_23S_E_V_5;0
CRW_23S_E_V_1;CRW_23S_E_V_6;0
CRW_23S_E_V_23;CRW_23S_E_V_24;8
CRW_23S_E_V_23;CRW_23S_E_V_26;8
CRW_23S_E_V_23;CRW_23S_E_V_5;4
CRW_23S_E_V_23;CRW_23S_E_V_6;4
CRW_23S_E_V_24;CRW_23S_E_V_26;0
CRW_23S_E_V_24;CRW_23S_E_V_5;12
CRW_23S_E_V_24;CRW_23S_E_V_6;12
CRW_23S_E_V_26;CRW_23S_E_V_5;12
CRW_23S_E_V_26;CRW_23S_E_V_6;12
CRW_23S_E_V_5;CRW_23S_E_V_6;0
