FileName1,NumberOfNucleotides1,NumberOfWeakBonds1,IsPseudoknotted1,TimeToGenerateStructuralSequence1[ns],FileName2,NumberOfNucleotides2,NumberOfWeakBonds2,IsPseudoknotted2,TimeToGenerateStructuralSequence2[ns],MaxNumberOfNucleotides1-2,STREQDistance,TimeToCalculateSTREQDistance[ns]
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_23.ct",120,37,No,59280,120,0,576547
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_24.ct",120,37,No,57767,120,0,583477
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_25.ct",135,37,No,60655,135,0,575818
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_26.ct",120,37,No,70444,120,0,582254
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_3.ct",120,37,No,69437,120,0,608322
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_38.ct",120,37,No,58743,120,0,588874
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_39.ct",120,37,No,57558,120,0,580522
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_40.ct",120,37,No,61377,120,0,595638
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_41.ct",119,37,No,57952,120,0,599538
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_42.ct",121,37,No,76251,121,0,613026
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_43.ct",121,37,No,60160,121,0,582171
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_44.ct",121,37,No,62465,121,0,588713
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_45.ct",121,37,No,59850,121,0,583828
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_46.ct",121,37,No,59427,121,0,599814
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_48.ct",120,37,No,62758,120,0,586766
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_5.ct",120,37,No,59499,120,0,592008
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_57.ct",121,37,No,61053,121,0,590883
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_59.ct",120,37,No,60876,120,0,605661
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_6.ct",120,37,No,62798,120,0,345465
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_60.ct",120,37,No,64269,120,0,86441
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_61.ct",121,37,No,58650,121,0,74010
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_64.ct",131,37,No,59256,131,0,102903
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_65.ct",120,37,No,118656,120,0,73580
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_72.ct",120,37,No,58863,120,0,75416
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_75.ct",120,37,No,57615,120,0,92086
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_76.ct",120,37,No,56240,120,0,72613
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_77.ct",120,37,No,59958,120,0,72897
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_79.ct",121,37,No,65108,121,0,73570
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_8.ct",120,37,No,57667,120,0,75106
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_80.ct",121,37,No,58961,121,0,76803
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_81.ct",121,37,No,55911,121,0,72687
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_83.ct",120,37,No,59658,120,0,79778
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_88.ct",120,37,No,56209,120,0,84221
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_89.ct",120,37,No,58893,120,0,76351
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_9.ct",120,37,No,68243,120,0,91919
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_M_96.ct",120,37,No,59188,120,0,75058
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_S_85.ct",119,37,No,57780,120,0,74548
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_10.ct",120,37,No,56378,120,0,75068
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_13.ct",120,37,No,59741,120,0,78098
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_21.ct",120,37,No,56272,120,0,102428
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_33.ct",120,37,No,58961,120,0,75687
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_35.ct",120,37,No,57884,120,0,88965
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_36.ct",120,37,No,55468,120,0,75038
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_37.ct",120,37,No,63748,120,0,74926
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_51.ct",120,37,No,59811,120,0,78365
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_55.ct",120,37,No,58830,120,0,76671
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_56.ct",120,37,No,59453,120,0,74894
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_58.ct",120,37,No,57947,120,0,75933
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_66.ct",119,37,No,54448,120,0,78872
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_67.ct",119,37,No,54412,120,0,75617
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_74.ct",120,37,No,66189,120,0,75384
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_92.ct",120,37,No,54695,120,0,81216
"CRW_5S_E_A_14.ct",120,37,No,1386529,"CRW_5S_E_V_93.ct",120,37,No,57668,120,0,80660
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_A_31.ct",120,37,No,198131,120,0,72801
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_A_68.ct",120,37,No,109201,120,0,81624
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_A_91.ct",120,37,No,96924,120,0,72095
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_E_28.ct",121,37,No,99337,121,0,73793
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_E_29.ct",119,37,No,100323,120,0,71694
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_E_94.ct",120,37,No,90240,120,0,71783
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_E_95.ct",120,37,No,76779,120,0,72588
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_F_50.ct",120,37,No,77357,120,0,87339
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_F_52.ct",120,37,No,78959,120,0,72061
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_F_7.ct",119,37,No,76530,120,0,73808
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_F_82.ct",118,37,No,62014,120,0,72031
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_F_86.ct",119,37,No,56761,120,0,83809
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_11.ct",120,37,No,59364,120,0,75571
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_12.ct",120,37,No,56981,120,0,81932
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_15.ct",120,37,No,59236,120,0,77310
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_16.ct",119,37,No,58348,120,0,74778
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_17.ct",119,37,No,56367,120,0,72082
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_18.ct",120,37,No,59849,120,0,71434
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_19.ct",120,37,No,56979,120,0,71606
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_2.ct",120,37,No,59259,120,0,78280
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_20.ct",120,37,No,74081,120,0,78053
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_22.ct",120,37,No,63685,120,0,71693
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_23.ct",120,37,No,59280,120,0,72134
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_24.ct",120,37,No,57767,120,0,72236
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_25.ct",135,37,No,60655,135,0,71320
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_26.ct",120,37,No,70444,120,0,82779
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_3.ct",120,37,No,69437,120,0,78786
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_38.ct",120,37,No,58743,120,0,71719
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_39.ct",120,37,No,57558,120,0,71568
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_40.ct",120,37,No,61377,120,0,71330
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_41.ct",119,37,No,57952,120,0,71279
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_42.ct",121,37,No,76251,121,0,72942
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_43.ct",121,37,No,60160,121,0,88705
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_44.ct",121,37,No,62465,121,0,76776
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_45.ct",121,37,No,59850,121,0,71397
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_46.ct",121,37,No,59427,121,0,72709
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_48.ct",120,37,No,62758,120,0,73447
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_5.ct",120,37,No,59499,120,0,71786
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_57.ct",121,37,No,61053,121,0,72526
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_59.ct",120,37,No,60876,120,0,75310
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_6.ct",120,37,No,62798,120,0,72267
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_60.ct",120,37,No,64269,120,0,72128
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_61.ct",121,37,No,58650,121,0,73095
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_64.ct",131,37,No,59256,131,0,75430
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_65.ct",120,37,No,118656,120,0,72573
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_72.ct",120,37,No,58863,120,0,71878
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_75.ct",120,37,No,57615,120,0,74432
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_76.ct",120,37,No,56240,120,0,73576
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_77.ct",120,37,No,59958,120,0,71153
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_79.ct",121,37,No,65108,121,0,72245
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_8.ct",120,37,No,57667,120,0,82160
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_80.ct",121,37,No,58961,121,0,73036
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_81.ct",121,37,No,55911,121,0,75941
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_83.ct",120,37,No,59658,120,0,88187
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_88.ct",120,37,No,56209,120,0,71524
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_89.ct",120,37,No,58893,120,0,71383
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_9.ct",120,37,No,68243,120,0,71396
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_M_96.ct",120,37,No,59188,120,0,71445
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_S_85.ct",119,37,No,57780,120,0,72679
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_10.ct",120,37,No,56378,120,0,71773
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_13.ct",120,37,No,59741,120,0,72154
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_21.ct",120,37,No,56272,120,0,82500
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_33.ct",120,37,No,58961,120,0,72587
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_35.ct",120,37,No,57884,120,0,77337
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_36.ct",120,37,No,55468,120,0,73838
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_37.ct",120,37,No,63748,120,0,75439
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_51.ct",120,37,No,59811,120,0,71543
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_55.ct",120,37,No,58830,120,0,71343
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_56.ct",120,37,No,59453,120,0,74683
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_58.ct",120,37,No,57947,120,0,75525
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_66.ct",119,37,No,54448,120,0,72091
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_67.ct",119,37,No,54412,120,0,74977
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_74.ct",120,37,No,66189,120,0,71638
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_92.ct",120,37,No,54695,120,0,71553
"CRW_5S_E_A_30.ct",120,37,No,162977,"CRW_5S_E_V_93.ct",120,37,No,57668,120,0,71610
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_A_68.ct",120,37,No,109201,120,0,73367
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_A_91.ct",120,37,No,96924,120,0,79873
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_E_28.ct",121,37,No,99337,121,0,71533
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_E_29.ct",119,37,No,100323,120,0,71472
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_E_94.ct",120,37,No,90240,120,0,71806
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_E_95.ct",120,37,No,76779,120,0,75443
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_F_50.ct",120,37,No,77357,120,0,71420
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_F_52.ct",120,37,No,78959,120,0,74433
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_F_7.ct",119,37,No,76530,120,0,75764
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_F_82.ct",118,37,No,62014,120,0,75427
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_F_86.ct",119,37,No,56761,120,0,71346
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_11.ct",120,37,No,59364,120,0,73098
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_12.ct",120,37,No,56981,120,0,84590
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_15.ct",120,37,No,59236,120,0,71878
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_16.ct",119,37,No,58348,120,0,82438
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_17.ct",119,37,No,56367,120,0,77097
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_18.ct",120,37,No,59849,120,0,73332
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_19.ct",120,37,No,56979,120,0,71399
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_2.ct",120,37,No,59259,120,0,71516
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_20.ct",120,37,No,74081,120,0,71463
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_22.ct",120,37,No,63685,120,0,71374
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_23.ct",120,37,No,59280,120,0,127087
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_24.ct",120,37,No,57767,120,0,133663
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_25.ct",135,37,No,60655,135,0,127043
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_26.ct",120,37,No,70444,120,0,125251
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_3.ct",120,37,No,69437,120,0,126715
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_38.ct",120,37,No,58743,120,0,126903
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_39.ct",120,37,No,57558,120,0,136277
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_40.ct",120,37,No,61377,120,0,131421
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_41.ct",119,37,No,57952,120,0,127434
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_42.ct",121,37,No,76251,121,0,79147
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_43.ct",121,37,No,60160,121,0,73165
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_44.ct",121,37,No,62465,121,0,71296
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_45.ct",121,37,No,59850,121,0,76903
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_46.ct",121,37,No,59427,121,0,71758
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_48.ct",120,37,No,62758,120,0,71778
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_5.ct",120,37,No,59499,120,0,71039
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_57.ct",121,37,No,61053,121,0,71368
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_59.ct",120,37,No,60876,120,0,71611
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_6.ct",120,37,No,62798,120,0,517648
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_60.ct",120,37,No,64269,120,0,74347
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_61.ct",121,37,No,58650,121,0,71968
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_64.ct",131,37,No,59256,131,0,71895
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_65.ct",120,37,No,118656,120,0,74812
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_72.ct",120,37,No,58863,120,0,187308
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_75.ct",120,37,No,57615,120,0,76342
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_76.ct",120,37,No,56240,120,0,71901
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_77.ct",120,37,No,59958,120,0,71812
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_79.ct",121,37,No,65108,121,0,72501
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_8.ct",120,37,No,57667,120,0,71440
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_80.ct",121,37,No,58961,121,0,473433
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_81.ct",121,37,No,55911,121,0,73263
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_83.ct",120,37,No,59658,120,0,85068
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_88.ct",120,37,No,56209,120,0,72420
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_89.ct",120,37,No,58893,120,0,71367
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_9.ct",120,37,No,68243,120,0,155101
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_M_96.ct",120,37,No,59188,120,0,75222
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_S_85.ct",119,37,No,57780,120,0,71246
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_10.ct",120,37,No,56378,120,0,79145
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_13.ct",120,37,No,59741,120,0,71242
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_21.ct",120,37,No,56272,120,0,70931
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_33.ct",120,37,No,58961,120,0,406100
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_35.ct",120,37,No,57884,120,0,71651
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_36.ct",120,37,No,55468,120,0,70898
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_37.ct",120,37,No,63748,120,0,71238
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_51.ct",120,37,No,59811,120,0,70818
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_55.ct",120,37,No,58830,120,0,119077
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_56.ct",120,37,No,59453,120,0,71062
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_58.ct",120,37,No,57947,120,0,70899
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_66.ct",119,37,No,54448,120,0,72366
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_67.ct",119,37,No,54412,120,0,74733
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_74.ct",120,37,No,66189,120,0,75348
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_92.ct",120,37,No,54695,120,0,385837
"CRW_5S_E_A_31.ct",120,37,No,198131,"CRW_5S_E_V_93.ct",120,37,No,57668,120,0,71245
"CRW_5S_E_A_68.ct",120,37,No,109201,"CRW_5S_E_A_91.ct",120,37,No,96924,120,0,107209
"CRW_5S_E_A_68.ct",120,37,No,109201,"CRW_5S_E_E_28.ct",121,37,No,99337,121,0,71956
"CRW_5S_E_A_68.ct",120,37,No,109201,"CRW_5S_E_E_29.ct",119,37,No,100323,120,0,71292
"CRW_5S_E_A_68.ct",120,37,No,109201,"CRW_5S_E_E_94.ct",120,37,No,90240,120,0,97722
"CRW_5S_E_A_68.ct",120,37,No,109201,"CRW_5S_E_E_95.ct",120,37,No,76779,120,0,71872
