FileName1,NumberOfNucleotides1,NumberOfWeakBonds1,IsPseudoknotted1,TimeToGenerateStructuralSequence1[ns],FileName2,NumberOfNucleotides2,NumberOfWeakBonds2,IsPseudoknotted2,TimeToGenerateStructuralSequence2[ns],MaxNumberOfNucleotides1-2,STREQDistance,TimeToCalculateSTREQDistance[ns]
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Ch_136.ct",1507,461,Yes,517196,1531,368,1557932
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Chl_210.ct",1528,475,Yes,545808,1531,409,1597950
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Cy_107.ct",1489,453,Yes,584625,1531,923,2308483
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Cy_134.ct",1489,453,Yes,498346,1531,923,1596111
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Cy_208.ct",1488,453,Yes,487896,1531,923,1588444
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Cy_46.ct",1490,456,Yes,510868,1531,926,1561579
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Cy_7.ct",1489,456,Yes,493865,1531,926,1592078
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_D_213.ct",1519,470,Yes,527137,1531,377,1564346
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_D_214.ct",1518,468,Yes,517135,1531,432,1593854
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_D_215.ct",1522,471,Yes,542490,1531,436,1595476
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_D_58.ct",1504,462,Yes,505524,1531,438,1540188
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_D_59.ct",1502,462,Yes,534582,1531,438,1555224
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_De_57.ct",1559,486,Yes,564235,1559,956,1640145
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_102.ct",1552,479,Yes,540399,1552,442,1567590
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_13.ct",1551,484,Yes,554372,1551,954,1690220
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_14.ct",1554,476,Yes,552590,1554,413,1610397
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_15.ct",1552,478,Yes,556190,1552,431,1612711
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_156.ct",1555,475,Yes,556736,1555,411,1611743
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_159.ct",1546,478,Yes,521978,1546,449,1044078
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_16.ct",1553,476,Yes,569061,1553,413,1067347
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_160.ct",1550,481,Yes,536075,1550,951,1070637
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_161.ct",1549,480,Yes,527775,1549,950,1050581
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_162.ct",1549,478,Yes,519625,1549,435,1040931
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_49.ct",1512,462,Yes,491758,1531,366,1014239
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_52.ct",1514,465,Yes,489877,1531,307,1054247
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_53.ct",1517,466,Yes,494169,1531,310,999277
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_63.ct",1561,482,Yes,528079,1561,952,1086277
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_64.ct",1538,475,Yes,507934,1538,443,1079642
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_65.ct",1511,466,Yes,500288,1531,433,1031186
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_66.ct",1539,474,Yes,506010,1539,447,989217
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_73.ct",1520,458,Yes,468063,1531,928,1020568
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_90.ct",1526,472,Yes,501688,1531,438,1023624
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_95.ct",1568,478,Yes,536157,1568,450,1049332
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_F_96.ct",1551,476,Yes,515006,1551,411,1055615
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Fu_158.ct",1521,462,Yes,479369,1531,351,998765
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Fu_76.ct",1507,456,Yes,465258,1531,926,1002624
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Fu_77.ct",1522,471,Yes,510615,1531,433,1037022
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_103.ct",1486,452,Yes,457884,1531,922,1008960
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_104.ct",1480,454,Yes,463380,1531,924,1016037
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_105.ct",1534,474,Yes,508720,1534,439,1060141
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_11.ct",1482,453,Yes,483015,1531,923,1000436
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_122.ct",1540,474,Yes,509510,1540,440,1161817
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_123.ct",1544,468,Yes,498562,1544,357,1020825
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_124.ct",1544,468,Yes,526614,1544,357,1007802
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_125.ct",1544,468,Yes,500311,1544,357,1013829
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_127.ct",1542,477,Yes,515465,1542,448,1067299
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_128.ct",1542,469,Yes,500458,1542,436,973017
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_133.ct",1542,478,Yes,521295,1542,446,1048799
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_137.ct",1543,477,Yes,512830,1543,445,1076880
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_138.ct",1536,473,Yes,505973,1536,433,1001806
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_139.ct",1536,472,Yes,503289,1536,432,1068250
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_140.ct",1537,476,Yes,513114,1537,441,1032230
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_141.ct",1537,473,Yes,507893,1537,438,1054087
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_142.ct",1536,473,Yes,528448,1536,440,1040107
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_143.ct",1486,455,Yes,464203,1531,925,989637
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_144.ct",1491,455,Yes,468833,1531,925,1005749
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_146.ct",1502,463,Yes,502147,1531,438,1028407
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_147.ct",1508,464,Yes,484602,1531,438,1019528
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_148.ct",1501,462,Yes,491261,1531,438,1026404
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_149.ct",1502,463,Yes,519023,1531,438,1021003
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_150.ct",1499,462,Yes,491581,1531,438,1013349
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_151.ct",1542,475,Yes,506222,1542,373,1075122
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_153.ct",1538,466,Yes,484721,1538,347,1049057
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_154.ct",1540,468,Yes,484771,1540,309,1009440
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_18.ct",1488,456,Yes,461668,1531,926,1012336
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_2.ct",1537,476,Yes,528600,1537,403,1046807
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_20.ct",1493,454,Yes,456295,1531,924,1040772
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_21.ct",1522,469,Yes,547945,1531,308,1680083
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_223.ct",1540,468,Yes,512906,1540,397,1041931
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_224.ct",1542,470,Yes,500598,1542,423,1026849
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_225.ct",1542,470,Yes,520790,1542,423,994614
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_226.ct",1542,470,Yes,493460,1542,423,1022027
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_227.ct",1544,469,Yes,491063,1544,433,1013232
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_228.ct",1546,480,Yes,514951,1546,950,1046581
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_229.ct",1545,476,Yes,503204,1545,441,1020145
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_23.ct",1532,473,Yes,510439,1532,404,1039036
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_230.ct",1546,469,Yes,494060,1546,433,1025741
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_231.ct",1545,475,Yes,519898,1545,373,1084044
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_232.ct",1542,470,Yes,501005,1542,423,1034050
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_233.ct",1543,478,Yes,516582,1543,446,1060980
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_24.ct",1531,474,Yes,502007,1531,405,1064184
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_25.ct",1531,474,Yes,496742,1531,405,1088178
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_30.ct",1490,457,Yes,463361,1531,927,1033521
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_32.ct",1489,452,Yes,452762,1531,922,980979
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_33.ct",1533,473,Yes,497559,1533,404,1032661
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_34.ct",1535,464,Yes,489505,1535,395,1013440
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_35.ct",1515,469,Yes,489581,1531,242,1017771
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_36.ct",1515,468,Yes,491618,1531,187,1037116
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_37.ct",1744,467,Yes,484079,1744,327,1046031
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_4.ct",1544,477,Yes,518605,1544,445,1048562
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_47.ct",1538,472,Yes,496907,1538,437,1021815
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_48.ct",1542,477,Yes,508508,1542,445,1039638
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_5.ct",1489,452,Yes,452976,1531,922,993507
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_54.ct",1536,465,Yes,487127,1536,424,1027116
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_56.ct",1541,468,Yes,486590,1541,300,1031957
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_6.ct",1528,468,Yes,492959,1531,257,1023137
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_60.ct",1551,476,Yes,518190,1551,382,12922845
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_61.ct",1533,475,Yes,534736,1533,436,1053907
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_62.ct",1542,477,Yes,504400,1542,445,1036404
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_67.ct",1542,478,Yes,524456,1542,446,1024888
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_71.ct",1542,477,Yes,505881,1542,445,1100103
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_72.ct",1542,477,Yes,520810,1542,445,1033690
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_74.ct",1525,468,Yes,494934,1531,364,1047993
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_80.ct",1494,459,Yes,473381,1531,929,1068257
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_81.ct",1539,470,Yes,491295,1539,423,1076137
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_82.ct",1539,470,Yes,505517,1539,423,1046425
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_83.ct",1539,470,Yes,493493,1539,423,1030748
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_84.ct",1539,470,Yes,493401,1539,423,1023690
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_85.ct",1539,470,Yes,501649,1539,424,1031208
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_86.ct",1538,475,Yes,526447,1538,373,1083439
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_87.ct",1503,464,Yes,480466,1531,441,1085195
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_89.ct",1505,463,Yes,483641,1531,441,1028941
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_94.ct",1541,475,Yes,501977,1541,440,1113864
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_97.ct",1543,470,Yes,493414,1543,423,1033998
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_P_98.ct",1543,469,Yes,491622,1543,433,998915
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Pl_130.ct",1525,469,Yes,494820,1531,293,1024199
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Pl_78.ct",1497,447,Yes,442659,1531,917,993642
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Pl_93.ct",1518,465,Yes,479185,1531,323,1043630
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_100.ct",1508,463,Yes,490673,1531,439,1051120
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_155.ct",1560,484,Yes,535376,1560,954,1021293
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_220.ct",1549,478,Yes,524199,1549,447,1155367
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_26.ct",1537,477,Yes,510080,1537,441,1043871
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_27.ct",1538,476,Yes,501567,1538,381,1055052
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_28.ct",1536,475,Yes,501833,1536,399,1055885
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_29.ct",1515,469,Yes,498612,1531,237,1031150
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_31.ct",1530,472,Yes,502599,1531,433,1034141
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_S_99.ct",1528,470,Yes,493323,1531,447,1068276
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_115.ct",1525,468,Yes,487644,1531,397,1013824
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_116.ct",1519,466,Yes,486051,1531,435,1035951
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_117.ct",1519,465,Yes,500247,1531,406,1032461
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_118.ct",1537,471,Yes,494314,1537,435,1043905
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_119.ct",1524,464,Yes,487367,1531,433,1008844
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_120.ct",1516,463,Yes,475645,1531,438,991858
"CRW_16S_B_Ac_10.ct",1531,470,Yes,9801916,"CRW_16S_B_Te_121.ct",1517,464,Yes,497708,1531,404,1012446
