FileName1,NumberOfNucleotides1,NumberOfWeakBonds1,IsPseudoknotted1,TimeToGenerateStructuralSequence1[ns],FileName2,NumberOfNucleotides2,NumberOfWeakBonds2,IsPseudoknotted2,TimeToGenerateStructuralSequence2[ns],MaxNumberOfNucleotides1-2,STREQDistance,TimeToCalculateSTREQDistance[ns]
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_F_25.ct",119,38,No,63927,120,1,641940
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_F_49.ct",119,38,No,63041,120,1,660611
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_F_50.ct",118,37,No,59124,120,2,610715
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_1.ct",120,40,No,81968,120,1,676544
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_10.ct",120,40,No,67893,120,1,717282
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_12.ct",120,40,No,68035,120,1,676163
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_16.ct",117,38,No,86548,120,2,647710
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_17.ct",120,40,No,66621,120,1,676060
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_19.ct",120,40,No,75425,120,1,695455
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_2.ct",120,40,No,65854,120,1,693738
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_26.ct",121,40,No,83953,121,1,695996
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_27.ct",121,40,No,66178,121,1,689998
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_28.ct",120,40,No,78744,120,1,697398
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_29.ct",120,40,No,68520,120,1,678045
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_3.ct",121,40,No,69254,121,1,703326
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_33.ct",120,40,No,66324,120,1,698218
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_34.ct",120,40,No,65017,120,1,699246
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_35.ct",120,40,No,66461,120,1,722140
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_37.ct",120,40,No,77009,120,1,679395
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_38.ct",120,40,No,65232,120,1,687366
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_39.ct",120,40,No,97763,120,1,703444
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_40.ct",120,40,No,63674,120,1,327904
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_41.ct",120,40,No,68173,120,1,87992
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_42.ct",121,40,No,68173,121,1,80783
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_43.ct",119,39,No,64570,120,1,82606
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_45.ct",119,38,No,58044,120,16,81054
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_46.ct",120,40,No,65300,120,1,84668
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_47.ct",120,40,No,63534,120,1,80661
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_48.ct",120,40,No,68585,120,1,79913
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_5.ct",120,39,No,60020,120,1,78664
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_57.ct",122,40,No,64362,122,1,88493
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_58.ct",120,40,No,63400,120,1,79519
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_59.ct",121,40,No,64108,121,1,79912
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_6.ct",120,40,No,62923,120,1,83177
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_60.ct",120,40,No,67093,120,1,81703
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_61.ct",120,40,No,63512,120,1,81304
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_62.ct",120,40,No,64977,120,1,104505
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_63.ct",120,40,No,62448,120,1,81996
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_64.ct",120,40,No,60901,120,1,98872
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_65.ct",121,40,No,65188,121,1,106401
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_66.ct",120,40,No,61002,120,1,92673
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_67.ct",120,40,No,64056,120,1,86063
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_68.ct",120,40,No,62205,120,1,89965
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_69.ct",121,40,No,72636,121,1,82854
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_70.ct",121,40,No,64058,121,1,87727
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_71.ct",120,40,No,61974,120,1,85723
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_72.ct",120,40,No,59091,120,1,85464
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_73.ct",120,40,No,62582,120,1,83709
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_74.ct",121,40,No,58967,121,1,85685
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_75.ct",120,40,No,63827,120,1,87182
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_P_76.ct",120,40,No,59292,120,1,86172
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_Te_31.ct",107,33,No,49774,120,6,85467
"CRW_5S_B_Ac_30.ct",120,39,No,1448027,"CRW_5S_B_Te_32.ct",118,36,No,48230,120,4,76986
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Ac_44.ct",120,40,No,127384,121,0,82565
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Ac_7.ct",122,39,No,114787,122,1,82432
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Ac_8.ct",123,39,No,103544,123,1,83716
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_B_18.ct",121,40,No,108240,121,0,81570
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Cy_51.ct",121,39,No,99630,121,1,86216
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_13.ct",124,40,No,91721,124,0,96364
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_14.ct",124,40,No,106772,124,0,92831
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_15.ct",124,40,No,134517,124,0,85959
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_53.ct",121,39,No,90993,121,1,81390
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_54.ct",121,39,No,92114,121,1,82566
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_55.ct",121,40,No,97941,121,0,85753
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_D_56.ct",122,41,No,66245,122,1,84698
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_11.ct",118,38,No,77269,121,2,81612
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_22.ct",117,38,No,63792,121,2,78190
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_23.ct",117,38,No,65721,121,2,81032
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_24.ct",119,38,No,63977,121,2,78156
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_25.ct",119,38,No,63927,121,2,98868
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_49.ct",119,38,No,63041,121,2,78875
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_F_50.ct",118,37,No,59124,121,3,76647
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_1.ct",120,40,No,81968,121,0,86123
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_10.ct",120,40,No,67893,121,0,84612
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_12.ct",120,40,No,68035,121,0,82912
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_16.ct",117,38,No,86548,121,2,81900
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_17.ct",120,40,No,66621,121,0,82807
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_19.ct",120,40,No,75425,121,0,84078
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_2.ct",120,40,No,65854,121,0,83187
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_26.ct",121,40,No,83953,121,0,80688
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_27.ct",121,40,No,66178,121,0,87705
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_28.ct",120,40,No,78744,121,0,81844
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_29.ct",120,40,No,68520,121,0,80879
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_3.ct",121,40,No,69254,121,0,86248
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_33.ct",120,40,No,66324,121,0,80794
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_34.ct",120,40,No,65017,121,0,89605
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_35.ct",120,40,No,66461,121,0,90025
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_37.ct",120,40,No,77009,121,0,93013
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_38.ct",120,40,No,65232,121,0,91251
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_39.ct",120,40,No,97763,121,0,81739
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_40.ct",120,40,No,63674,121,0,81482
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_41.ct",120,40,No,68173,121,0,87846
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_42.ct",121,40,No,68173,121,0,81173
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_43.ct",119,39,No,64570,121,1,81552
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_45.ct",119,38,No,58044,121,16,82190
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_46.ct",120,40,No,65300,121,0,82025
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_47.ct",120,40,No,63534,121,0,87225
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_48.ct",120,40,No,68585,121,0,108412
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_5.ct",120,39,No,60020,121,1,81563
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_57.ct",122,40,No,64362,122,0,84632
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_58.ct",120,40,No,63400,121,0,81206
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_59.ct",121,40,No,64108,121,0,81232
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_6.ct",120,40,No,62923,121,0,85761
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_60.ct",120,40,No,67093,121,0,85125
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_61.ct",120,40,No,63512,121,0,84904
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_62.ct",120,40,No,64977,121,0,85457
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_63.ct",120,40,No,62448,121,0,80809
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_64.ct",120,40,No,60901,121,0,86147
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_65.ct",121,40,No,65188,121,0,80840
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_66.ct",120,40,No,61002,121,0,92304
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_67.ct",120,40,No,64056,121,0,104555
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_68.ct",120,40,No,62205,121,0,85727
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_69.ct",121,40,No,72636,121,0,82649
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_70.ct",121,40,No,64058,121,0,80678
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_71.ct",120,40,No,61974,121,0,89704
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_72.ct",120,40,No,59091,121,0,81635
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_73.ct",120,40,No,62582,121,0,81199
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_74.ct",121,40,No,58967,121,0,86013
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_75.ct",120,40,No,63827,121,0,102722
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_P_76.ct",120,40,No,59292,121,0,85133
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Te_31.ct",107,33,No,49774,121,7,78153
"CRW_5S_B_Ac_4.ct",121,40,No,138208,"CRW_5S_B_Te_32.ct",118,36,No,48230,121,4,78262
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_Ac_7.ct",122,39,No,114787,122,1,81674
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_Ac_8.ct",123,39,No,103544,123,1,82486
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_B_18.ct",121,40,No,108240,121,0,80657
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_Cy_51.ct",121,39,No,99630,121,1,79804
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_13.ct",124,40,No,91721,124,0,86033
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_14.ct",124,40,No,106772,124,0,81247
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_15.ct",124,40,No,134517,124,0,80784
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_53.ct",121,39,No,90993,121,1,89490
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_54.ct",121,39,No,92114,121,1,79500
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_55.ct",121,40,No,97941,121,0,88706
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_D_56.ct",122,41,No,66245,122,1,82755
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_11.ct",118,38,No,77269,120,2,77395
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_22.ct",117,38,No,63792,120,2,77407
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_23.ct",117,38,No,65721,120,2,79564
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_24.ct",119,38,No,63977,120,2,82175
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_25.ct",119,38,No,63927,120,2,82391
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_49.ct",119,38,No,63041,120,2,80562
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_F_50.ct",118,37,No,59124,120,3,76089
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_1.ct",120,40,No,81968,120,0,80528
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_10.ct",120,40,No,67893,120,0,85933
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_12.ct",120,40,No,68035,120,0,80946
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_16.ct",117,38,No,86548,120,2,86010
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_17.ct",120,40,No,66621,120,0,84762
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_19.ct",120,40,No,75425,120,0,80391
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_2.ct",120,40,No,65854,120,0,85061
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_26.ct",121,40,No,83953,121,0,80469
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_27.ct",121,40,No,66178,121,0,84047
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_28.ct",120,40,No,78744,120,0,84229
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_29.ct",120,40,No,68520,120,0,80982
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_3.ct",121,40,No,69254,121,0,93023
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_33.ct",120,40,No,66324,120,0,84850
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_34.ct",120,40,No,65017,120,0,81003
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_35.ct",120,40,No,66461,120,0,87572
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_37.ct",120,40,No,77009,120,0,86759
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_38.ct",120,40,No,65232,120,0,81638
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_39.ct",120,40,No,97763,120,0,83895
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_40.ct",120,40,No,63674,120,0,80761
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_41.ct",120,40,No,68173,120,0,81195
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_42.ct",121,40,No,68173,121,0,89913
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_43.ct",119,39,No,64570,120,1,79548
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_45.ct",119,38,No,58044,120,16,78356
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_46.ct",120,40,No,65300,120,0,83911
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_47.ct",120,40,No,63534,120,0,81120
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_48.ct",120,40,No,68585,120,0,89228
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_5.ct",120,39,No,60020,120,1,79452
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_57.ct",122,40,No,64362,122,0,82366
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_58.ct",120,40,No,63400,120,0,87250
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_59.ct",121,40,No,64108,121,0,81333
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_6.ct",120,40,No,62923,120,0,83318
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_60.ct",120,40,No,67093,120,0,88657
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_61.ct",120,40,No,63512,120,0,96681
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_62.ct",120,40,No,64977,120,0,80942
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_63.ct",120,40,No,62448,120,0,100562
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_64.ct",120,40,No,60901,120,0,82477
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_65.ct",121,40,No,65188,121,0,88718
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_66.ct",120,40,No,61002,120,0,80590
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_67.ct",120,40,No,64056,120,0,80387
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_68.ct",120,40,No,62205,120,0,84925
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_69.ct",121,40,No,72636,121,0,109942
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_70.ct",121,40,No,64058,121,0,81558
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_71.ct",120,40,No,61974,120,0,87725
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_72.ct",120,40,No,59091,120,0,89950
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_73.ct",120,40,No,62582,120,0,82814
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_74.ct",121,40,No,58967,121,0,86112
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_75.ct",120,40,No,63827,120,0,83480
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_P_76.ct",120,40,No,59292,120,0,84156
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_Te_31.ct",107,33,No,49774,120,7,71599
"CRW_5S_B_Ac_44.ct",120,40,No,127384,"CRW_5S_B_Te_32.ct",118,36,No,48230,120,4,76220
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_Ac_8.ct",123,39,No,103544,123,0,77284
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_B_18.ct",121,40,No,108240,122,1,119999
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_Cy_51.ct",121,39,No,99630,122,0,113678
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_13.ct",124,40,No,91721,124,1,83565
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_14.ct",124,40,No,106772,124,1,86137
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_15.ct",124,40,No,134517,124,1,83279
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_53.ct",121,39,No,90993,122,1,95192
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_54.ct",121,39,No,92114,122,1,96949
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_55.ct",121,40,No,97941,122,1,82988
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_D_56.ct",122,41,No,66245,122,2,88847
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_F_11.ct",118,38,No,77269,122,1,76894
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_F_22.ct",117,38,No,63792,122,1,76429
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_F_23.ct",117,38,No,65721,122,1,76647
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_F_24.ct",119,38,No,63977,122,1,76802
"CRW_5S_B_Ac_7.ct",122,39,No,114787,"CRW_5S_B_F_25.ct",119,38,No,63927,122,1,420881
